dimension,model,model_full,trial,group,cv_uid,presented_pos,rank,slate_n,k,top_k_selected,parse_ok
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,east_asian_male,east_asian_male__high_ses__mid_traditional__linear_no_gap,7,4,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,black_female,black_female__high_ses__mid_traditional__linear_no_gap,8,7,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,white_female,white_female__high_ses__mid_traditional__linear_no_gap,9,3,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,east_asian_female,east_asian_female__high_ses__mid_traditional__linear_no_gap,0,5,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,south_asian_male,south_asian_male__high_ses__mid_traditional__linear_no_gap,1,4,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,south_asian_female,south_asian_female__high_ses__mid_traditional__linear_no_gap,2,6,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,east_asian_male,east_asian_male__high_ses__mid_traditional__linear_no_gap,3,3,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,white_male,white_male__high_ses__mid_traditional__linear_no_gap,4,1,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,arab_muslim_male,arab_muslim_male__high_ses__mid_traditional__linear_no_gap,5,9,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,black_male,black_male__high_ses__mid_traditional__linear_no_gap,6,8,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,black_female,black_female__high_ses__mid_traditional__linear_no_gap,7,7,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,white_female,white_female__high_ses__mid_traditional__linear_no_gap,8,2,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,arab_muslim_female,arab_muslim_female__high_ses__mid_traditional__linear_no_gap,9,10,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,east_asian_female,east_asian_female__high_ses__mid_traditional__linear_no_gap,0,5,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,white_male,white_male__high_ses__mid_traditional__linear_no_gap,1,1,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,white_female,white_female__high_ses__mid_traditional__linear_no_gap,2,3,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,arab_muslim_female,arab_muslim_female__high_ses__mid_traditional__linear_no_gap,3,10,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,south_asian_male,south_asian_male__high_ses__mid_traditional__linear_no_gap,4,4,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,east_asian_male,east_asian_male__high_ses__mid_traditional__linear_no_gap,5,2,10,5,1,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,south_asian_female,south_asian_female__high_ses__mid_traditional__linear_no_gap,6,8,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,black_male,black_male__high_ses__mid_traditional__linear_no_gap,7,6,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,black_female,black_female__high_ses__mid_traditional__linear_no_gap,8,7,10,5,0,1
name,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,arab_muslim_male,arab_muslim_male__high_ses__mid_traditional__linear_no_gap,9,9,10,5,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,0,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,1,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,2,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,5,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,1,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,3,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,1,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,2,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,3,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,5,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,1,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,5,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,4,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,5,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,0,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,4,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,0,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,4,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,2,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,3,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,0,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,1,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,3,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,4,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,3,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,4,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,1,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,3,5,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,4,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,5,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,0,4,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,1,1,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,2,2,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,high_ses,white_male__high_ses__mid_traditional__linear_no_gap,3,3,6,3,1,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,4,6,6,3,0,1
address,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,low_ses,white_male__low_ses__mid_traditional__linear_no_gap,5,5,6,3,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,0,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,1,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,2,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,3,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,0,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,1,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,2,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,3,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,0,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,1,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,2,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,3,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,0,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,1,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,2,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,3,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,0,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,1,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,2,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,3,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,0,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,1,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,2,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,3,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,0,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,1,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,2,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,3,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,0,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,1,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,2,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,3,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,0,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,1,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,2,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,3,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,0,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,1,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,2,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,3,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,0,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,1,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,2,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,3,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,0,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,1,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,2,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,3,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,0,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,1,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,2,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,3,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,0,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,1,4,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,2,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,3,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,elite_traditional,white_male__high_ses__elite_traditional__linear_no_gap,0,1,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,mid_traditional,white_male__high_ses__mid_traditional__linear_no_gap,1,2,4,2,1,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,degree_apprenticeship,white_male__high_ses__degree_apprenticeship__linear_no_gap,2,3,4,2,0,1
education,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,post92_parttime,white_male__high_ses__post92_parttime__linear_no_gap,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,gap_financial,white_male__high_ses__mid_traditional__gap_financial,0,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,1,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,gap_travel,white_male__high_ses__mid_traditional__gap_travel,2,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,0,gap_caring,white_male__high_ses__mid_traditional__gap_caring,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,gap_travel,white_male__high_ses__mid_traditional__gap_travel,0,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,gap_financial,white_male__high_ses__mid_traditional__gap_financial,1,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,2,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,1,gap_caring,white_male__high_ses__mid_traditional__gap_caring,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,gap_caring,white_male__high_ses__mid_traditional__gap_caring,0,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,1,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,gap_travel,white_male__high_ses__mid_traditional__gap_travel,2,2,4,2,1,1
